date,station,mean
26/4/2019,48334,1005.14
27/4/2019,48334,1005.78
28/4/2019,48334,1006.4
29/4/2019,48334,1005.82
30/4/2019,48334,1005.26
1/5/2019,48334,1005.24
2/5/2019,48334,1005.74
3/5/2019,48334,1005.94
4/5/2019,48334,1006.08
5/5/2019,48334,1004.94
6/5/2019,48334,1003.66
7/5/2019,48334,1003.35
8/5/2019,48334,1002.79
9/5/2019,48334,1002.92
10/5/2019,48334,1004.66
11/5/2019,48334,1005.2
12/5/2019,48334,1004.91
13/5/2019,48334,1005.87
14/5/2019,48334,1006.45
15/5/2019,48334,1006.89
16/5/2019,48334,1006.38
17/5/2019,48334,1005.01
18/5/2019,48334,1003.86
19/5/2019,48334,1004.94
20/5/2019,48334,1004.97
21/5/2019,48334,1006.77
22/5/2019,48334,1008.25
23/5/2019,48334,1008.01
24/5/2019,48334,1006.17
25/5/2019,48334,1004.64
26/5/2019,48334,1003.82
27/5/2019,48334,1003.76
28/5/2019,48334,1004.79
29/5/2019,48334,1004.84
30/5/2019,48334,1006.06
31/5/2019,48334,1006.34
1/6/2019,48334,1006.58
2/6/2019,48334,1006.6
3/6/2019,48334,1007.21
4/6/2019,48334,1006.54
5/6/2019,48334,1006.46
6/6/2019,48334,1007.54
7/6/2019,48334,1007.75
8/6/2019,48334,1006.71
9/6/2019,48334,1004.99
10/6/2019,48334,1003.44
11/6/2019,48334,1004.22
12/6/2019,48334,1005.4
13/6/2019,48334,1004.77
14/6/2019,48334,1004.81
15/6/2019,48334,1005.12
16/6/2019,48334,1004.84
17/6/2019,48334,1004.53
18/6/2019,48334,1004.69
19/6/2019,48334,1005.98
20/6/2019,48334,1006.3
21/6/2019,48334,1005.65
22/6/2019,48334,1003.73
23/6/2019,48334,1002.82
24/6/2019,48334,1004.64
25/6/2019,48334,1006.14
26/6/2019,48334,1005.21
27/6/2019,48334,1003.38
28/6/2019,48334,1003.38
29/6/2019,48334,1003.65
30/6/2019,48334,1004.15
1/7/2019,48334,1004.71
2/7/2019,48334,1005.87
3/7/2019,48334,1004.52
4/7/2019,48334,1003.11
5/7/2019,48334,1004.23
6/7/2019,48334,1005.21
7/7/2019,48334,1005.27
8/7/2019,48334,1007.07
9/7/2019,48334,1006.3
10/7/2019,48334,1006.31
11/7/2019,48334,1007.79
12/7/2019,48334,1007.92
13/7/2019,48334,1006.54
14/7/2019,48334,1004.77
15/7/2019,48334,1003.06
16/7/2019,48334,1002.94
17/7/2019,48334,1002.12
18/7/2019,48334,1001.83
19/7/2019,48334,1001.84
20/7/2019,48334,1003.28
21/7/2019,48334,1005.55
22/7/2019,48334,1005.98
23/7/2019,48334,1005.52
24/7/2019,48334,1006.57
25/7/2019,48334,1007.19
26/7/2019,48334,1007.77
27/7/2019,48334,1008.48
28/7/2019,48334,1007.07
29/7/2019,48334,1006.13
30/7/2019,48334,1004.9
31/7/2019,48334,1004.19
1/8/2019,48334,1003.95
2/8/2019,48334,1003.8
3/8/2019,48334,1003.01
4/8/2019,48334,1001.65
5/8/2019,48334,1002.3
6/8/2019,48334,1004.82
7/8/2019,48334,1005.54
8/8/2019,48334,1003.65
9/8/2019,48334,1001.75
10/8/2019,48334,1000.28
11/8/2019,48334,1001.51
12/8/2019,48334,1004.58
13/8/2019,48334,1007.45
14/8/2019,48334,1007.62
15/8/2019,48334,1005.48
16/8/2019,48334,1004.37
17/8/2019,48334,1005.83
18/8/2019,48334,1008.11
19/8/2019,48334,1006.76
20/8/2019,48334,1004.35
21/8/2019,48334,1004.43
22/8/2019,48334,1005.9
23/8/2019,48334,1007.45
24/8/2019,48334,1007.03
25/8/2019,48334,1005.35
26/8/2019,48334,1004.96
27/8/2019,48334,1004.34
28/8/2019,48334,1006.02
29/8/2019,48334,1004.2
30/8/2019,48334,1000.41
31/8/2019,48334,1002.02
1/9/2019,48334,1005.9
2/9/2019,48334,1006.38
3/9/2019,48334,1005.28
4/9/2019,48334,1004.79
5/9/2019,48334,1005.35
6/9/2019,48334,1005.49
7/9/2019,48334,1006.89
8/9/2019,48334,1006.73
9/9/2019,48334,1005.92
10/9/2019,48334,1007.06
11/9/2019,48334,1011.07
12/9/2019,48334,1011.25
13/9/2019,48334,1008.33
14/9/2019,48334,1007.79
15/9/2019,48334,1007.5
16/9/2019,48334,1007.11
17/9/2019,48334,1007.71
18/9/2019,48334,1009.04
19/9/2019,48334,1010.64
20/9/2019,48334,1009.43
21/9/2019,48334,1009.69
22/9/2019,48334,1011.71
23/9/2019,48334,1013.84
24/9/2019,48334,1014.2
25/9/2019,48334,1015.53
26/9/2019,48334,1015.16
27/9/2019,48334,1015.48
28/9/2019,48334,1015.01
29/9/2019,48334,1013.53
30/9/2019,48334,1010.49
1/10/2019,48334,1009.81
2/10/2019,48334,1009.9
3/10/2019,48334,1009.66
4/10/2019,48334,1009.77
5/10/2019,48334,1011.12
6/10/2019,48334,1011.45
7/10/2019,48334,1011.79
8/10/2019,48334,1012.22
9/10/2019,48334,1011.61
10/10/2019,48334,1010.89
11/10/2019,48334,1010.19
12/10/2019,48334,1009.67
13/10/2019,48334,1010.79
14/10/2019,48334,1013.5
15/10/2019,48334,1014.23
16/10/2019,48334,1013.97
17/10/2019,48334,1013.38
18/10/2019,48334,1013.5
19/10/2019,48334,1013.72
20/10/2019,48334,1013.25
21/10/2019,48334,1010.88
22/10/2019,48334,1008.8
23/10/2019,48334,1008.15
24/10/2019,48334,1009.44
25/10/2019,48334,1011.81
26/10/2019,48334,1012.02
27/10/2019,48334,1011.1
28/10/2019,48334,1010.92
29/10/2019,48334,1011.54
30/10/2019,48334,1011.56
31/10/2019,48334,1010.99
1/11/2019,48334,1011.51
2/11/2019,48334,1011.14
3/11/2019,48334,1011.37
4/11/2019,48334,1011.96
5/11/2019,48334,1010.8
6/11/2019,48334,1009.01
7/11/2019,48334,1010.46
8/11/2019,48334,1013.71
9/11/2019,48334,1013.8
10/11/2019,48334,1011.94
11/11/2019,48334,1010.36
12/11/2019,48334,1010.56
13/11/2019,48334,1012.35
14/11/2019,48334,1014.49
15/11/2019,48334,1013.15
16/11/2019,48334,1011.61
17/11/2019,48334,1011.03
18/11/2019,48334,1012.15
19/11/2019,48334,1012.6
20/11/2019,48334,1013.2
21/11/2019,48334,1014.19
22/11/2019,48334,1014.08
23/11/2019,48334,1013.18
24/11/2019,48334,1013.06
25/11/2019,48334,1014.42
26/11/2019,48334,1014.81
27/11/2019,48334,1014.45
28/11/2019,48334,1014.22
29/11/2019,48334,1014.05
30/11/2019,48334,1013.58
1/12/2019,48334,1012.98
2/12/2019,48334,1013.75
3/12/2019,48334,1015.17
4/12/2019,48334,1017.01
5/12/2019,48334,1018.38
6/12/2019,48334,1020.47
7/12/2019,48334,1020.27
8/12/2019,48334,1020.71
9/12/2019,48334,1018.8
10/12/2019,48334,1016.01
11/12/2019,48334,1014.81
12/12/2019,48334,1015.68
13/12/2019,48334,1017.02
14/12/2019,48334,1017.12
15/12/2019,48334,1015.84
16/12/2019,48334,1014.24
17/12/2019,48334,1013.94
18/12/2019,48334,1013.3
19/12/2019,48334,1012.93
20/12/2019,48334,1011.73
21/12/2019,48334,1012.07
22/12/2019,48334,1012.35
23/12/2019,48334,1012.66
24/12/2019,48334,1013.29
25/12/2019,48334,1011.91
26/12/2019,48334,1012.24
27/12/2019,48334,1012.41
28/12/2019,48334,1012.59
29/12/2019,48334,1013.7
30/12/2019,48334,1016.05
31/12/2019,48334,1017.54
1/1/2020,48334,1018.49
2/1/2020,48334,1018.9
3/1/2020,48334,1016.66
4/1/2020,48334,1013.86
5/1/2020,48334,1013.26
6/1/2020,48334,1013.01
7/1/2020,48334,1012.34
8/1/2020,48334,1012.66
9/1/2020,48334,1012.19
10/1/2020,48334,1010.83
11/1/2020,48334,1010.83
12/1/2020,48334,1010.69
13/1/2020,48334,1010.3
14/1/2020,48334,1010.8
15/1/2020,48334,1011.45
16/1/2020,48334,1012.29
17/1/2020,48334,1013.41
18/1/2020,48334,1012.74
19/1/2020,48334,1012.37
20/1/2020,48334,1013.37
21/1/2020,48334,1014.56
22/1/2020,48334,1013.6
23/1/2020,48334,1011.91
24/1/2020,48334,1011.46
25/1/2020,48334,1009.69
26/1/2020,48334,1010.04
27/1/2020,48334,1009.24
28/1/2020,48334,1010.85
29/1/2020,48334,1013.3
30/1/2020,48334,1012.84
31/1/2020,48334,1012.48
1/2/2020,48334,1013.01
2/2/2020,48334,1013.73
3/2/2020,48334,1012.48
4/2/2020,48334,1011.32
5/2/2020,48334,1010.94
6/2/2020,48334,1011.56
7/2/2020,48334,1012.82
8/2/2020,48334,1013.55
9/2/2020,48334,1014.77
10/2/2020,48334,1013.66
11/2/2020,48334,1013.22
12/2/2020,48334,1012.23
13/2/2020,48334,1010.28
14/2/2020,48334,1008.06
15/2/2020,48334,1009.85
16/2/2020,48334,1011.77
17/2/2020,48334,1012.98
18/2/2020,48334,1013.65
19/2/2020,48334,1014.09
20/2/2020,48334,1014.44
21/2/2020,48334,1016.93
22/2/2020,48334,1017.54
23/2/2020,48334,1016.57
24/2/2020,48334,1013.47
25/2/2020,48334,1011.3
26/2/2020,48334,1011.15
27/2/2020,48334,1010.9
28/2/2020,48334,1009.54
29/2/2020,48334,1008.82
1/3/2020,48334,1009.17
2/3/2020,48334,1008.68
3/3/2020,48334,1009.21
4/3/2020,48334,1009.85
5/3/2020,48334,1009.49
6/3/2020,48334,1010.35
7/3/2020,48334,1010.66
8/3/2020,48334,1008.02
9/3/2020,48334,1005.49
10/3/2020,48334,1006.06
11/3/2020,48334,1007.62
12/3/2020,48334,1009.61
13/3/2020,48334,1010.14
14/3/2020,48334,1009.35
15/3/2020,48334,1009.64
16/3/2020,48334,1010.46
17/3/2020,48334,1010.23
18/3/2020,48334,1007.85
19/3/2020,48334,1007.59
20/3/2020,48334,1008.33
21/3/2020,48334,1009.23
22/3/2020,48334,1008.6
23/3/2020,48334,1007.78
24/3/2020,48334,1006.58
25/3/2020,48334,1006.06
26/3/2020,48334,1008.01
27/3/2020,48334,1007.57
28/3/2020,48334,1006.59
29/3/2020,48334,1005.68
30/3/2020,48334,1005.69
31/3/2020,48334,1006.28
1/4/2020,48334,1005.95
2/4/2020,48334,1006.66
3/4/2020,48334,1007.59
4/4/2020,48334,1007.84
5/4/2020,48334,1008.04
6/4/2020,48334,1006.9
7/4/2020,48334,1006.21
8/4/2020,48334,1007.36
9/4/2020,48334,1008.27
10/4/2020,48334,1010.07
11/4/2020,48334,1009.76
12/4/2020,48334,1007.61
13/4/2020,48334,1008.5
14/4/2020,48334,1010.49
15/4/2020,48334,1009.46
16/4/2020,48334,1007.71
17/4/2020,48334,1006.99
18/4/2020,48334,1008.69
19/4/2020,48334,1008.11
20/4/2020,48334,1007.99
21/4/2020,48334,1006.32
22/4/2020,48334,1006.04
23/4/2020,48334,1007.1
24/4/2020,48334,1008.08
25/4/2020,48334,1010.19
26/4/2020,48334,1012.28
27/4/2020,48334,1014.79
28/4/2020,48334,1012.24
29/4/2020,48334,1011.98
30/4/2020,48334,1011.45
1/5/2020,48334,1009.71
2/5/2020,48334,1008.52
3/5/2020,48334,1007.5
4/5/2020,48334,1008.18
5/5/2020,48334,1006.71
6/5/2020,48334,1005.64
7/5/2020,48334,1005.58
8/5/2020,48334,1005.93
9/5/2020,48334,1006.99
10/5/2020,48334,1007.63
11/5/2020,48334,1008.75
12/5/2020,48334,1008.18
13/5/2020,48334,1007.12
14/5/2020,48334,1007.68
15/5/2020,48334,1005.01
16/5/2020,48334,1003.81
17/5/2020,48334,1003.03
18/5/2020,48334,1003.38
19/5/2020,48334,1004.5
20/5/2020,48334,1004.81
21/5/2020,48334,1006.62
22/5/2020,48334,1004.89
23/5/2020,48334,1005.02
24/5/2020,48334,1005.89
25/5/2020,48334,1007.21
26/5/2020,48334,1006.93
27/5/2020,48334,1006.05
28/5/2020,48334,1006.7
29/5/2020,48334,1007.42
30/5/2020,48334,1008.27
31/5/2020,48334,1009.53
1/6/2020,48334,1008.25
2/6/2020,48334,1006.83
3/6/2020,48334,1006.03
4/6/2020,48334,1006.07
5/6/2020,48334,1006.28
6/6/2020,48334,1005.64
7/6/2020,48334,1005.45
8/6/2020,48334,1004.85
9/6/2020,48334,1005.23
10/6/2020,48334,1005.73
11/6/2020,48334,1005.64
12/6/2020,48334,1003.63
13/6/2020,48334,1002.9
14/6/2020,48334,1004.81
15/6/2020,48334,1005.8
16/6/2020,48334,1006.44
17/6/2020,48334,1006.16
18/6/2020,48334,1007.51
19/6/2020,48334,1006.87
20/6/2020,48334,1006.22
21/6/2020,48334,1005.08
22/6/2020,48334,1004.43
23/6/2020,48334,1006.71
24/6/2020,48334,1007.06
25/6/2020,48334,1006.34
26/6/2020,48334,1005.68
27/6/2020,48334,1005.9
28/6/2020,48334,1005.1
29/6/2020,48334,1004.4
30/6/2020,48334,1004.06
1/7/2020,48334,1003.86
2/7/2020,48334,1003.4
3/7/2020,48334,1004.07
4/7/2020,48334,1005.79
5/7/2020,48334,1004.59
6/7/2020,48334,1004.14
7/7/2020,48334,1005.61
8/7/2020,48334,1007
9/7/2020,48334,1005.42
10/7/2020,48334,1005.15
11/7/2020,48334,1005.31
12/7/2020,48334,1005.23
13/7/2020,48334,1006.11
14/7/2020,48334,1006.41
15/7/2020,48334,1005.35
16/7/2020,48334,1004.23
17/7/2020,48334,1005.24
18/7/2020,48334,1007.06
19/7/2020,48334,1006.68
20/7/2020,48334,1005.97
21/7/2020,48334,1007.45
22/7/2020,48334,1007.22
23/7/2020,48334,1006.78
24/7/2020,48334,1006.94
25/7/2020,48334,1005.75
26/7/2020,48334,1005.95
27/7/2020,48334,1005.23
28/7/2020,48334,1007.13
29/7/2020,48334,1007.73
30/7/2020,48334,1005.98
31/7/2020,48334,1003.76
1/8/2020,48334,1001.43
2/8/2020,48334,999.47
3/8/2020,48334,998.14
4/8/2020,48334,1000.84
5/8/2020,48334,1004.12
6/8/2020,48334,1005.85
7/8/2020,48334,1005.12
8/8/2020,48334,1004.45
9/8/2020,48334,1004.47
10/8/2020,48334,1005.2
11/8/2020,48334,1005.5
12/8/2020,48334,1005.59
13/8/2020,48334,1005.01
14/8/2020,48334,1005.36
15/8/2020,48334,1007.1
16/8/2020,48334,1007.09
17/8/2020,48334,1006.29
18/8/2020,48334,1006.72
19/8/2020,48334,1006.37
20/8/2020,48334,1006.53
21/8/2020,48334,1007.49
22/8/2020,48334,1006.59
23/8/2020,48334,1006.22
24/8/2020,48334,1007.63
25/8/2020,48334,1008.19
26/8/2020,48334,1007.14
27/8/2020,48334,1005.77
28/8/2020,48334,1003.49
29/8/2020,48334,1004.09
30/8/2020,48334,1005.1
31/8/2020,48334,1006.35
1/9/2020,48334,1007.95
2/9/2020,48334,1008.09
3/9/2020,48334,1007.45
4/9/2020,48334,1007.84
5/9/2020,48334,1006.39
6/9/2020,48334,1005.57
7/9/2020,48334,1006.18
8/9/2020,48334,1007.23
9/9/2020,48334,1007.67
10/9/2020,48334,1006.11
11/9/2020,48334,1007.09
12/9/2020,48334,1008.6
13/9/2020,48334,1008.94
14/9/2020,48334,1008.23
15/9/2020,48334,1007.6
16/9/2020,48334,1006.31
17/9/2020,48334,1004.81
18/9/2020,48334,1002.17
19/9/2020,48334,1001.06
20/9/2020,48334,1005.64
21/9/2020,48334,1008.55
22/9/2020,48334,1008.45
23/9/2020,48334,1007.82
24/9/2020,48334,1009.3
25/9/2020,48334,1008.01
26/9/2020,48334,1007.69
27/9/2020,48334,1006.29
28/9/2020,48334,1005.99
29/9/2020,48334,1005.99
30/9/2020,48334,1006.18
1/10/2020,48334,1005.2
2/10/2020,48334,1005.98
3/10/2020,48334,1007.52
4/10/2020,48334,1008.34
5/10/2020,48334,1008.07
6/10/2020,48334,1009
7/10/2020,48334,1008.87
8/10/2020,48334,1008.36
9/10/2020,48334,1009.32
10/10/2020,48334,1008.93
11/10/2020,48334,1007.13
12/10/2020,48334,1006.03
13/10/2020,48334,1006.52
14/10/2020,48334,1006.58
15/10/2020,48334,1006.03
16/10/2020,48334,1007.04
17/10/2020,48334,1008.18
18/10/2020,48334,1009.09
19/10/2020,48334,1010.98
20/10/2020,48334,1012.49
21/10/2020,48334,1012.4
22/10/2020,48334,1010.48
23/10/2020,48334,1010.89
24/10/2020,48334,1011.14
25/10/2020,48334,1011.15
26/10/2020,48334,1009.83
27/10/2020,48334,1010.18
28/10/2020,48334,1009.63
29/10/2020,48334,1009.29
30/10/2020,48334,1011.16
31/10/2020,48334,1012.66
1/11/2020,48334,1012.99
2/11/2020,48334,1012.41
3/11/2020,48334,1012.77
4/11/2020,48334,1012.22
5/11/2020,48334,1012.44
6/11/2020,48334,1013.37
7/11/2020,48334,1014.11
8/11/2020,48334,1014.46
9/11/2020,48334,1014.12
10/11/2020,48334,1014.07
11/11/2020,48334,1015.65
12/11/2020,48334,1015.66
13/11/2020,48334,1013.63
14/11/2020,48334,1012.91
15/11/2020,48334,1013.65
16/11/2020,48334,1013.13
17/11/2020,48334,1011.42
18/11/2020,48334,1010.6
19/11/2020,48334,1010.09
20/11/2020,48334,1010.44
21/11/2020,48334,1011.18
22/11/2020,48334,1012.67
23/11/2020,48334,1013.3
24/11/2020,48334,1013.56
25/11/2020,48334,1013.41
26/11/2020,48334,1014.06
27/11/2020,48334,1015.06
28/11/2020,48334,1015.49
29/11/2020,48334,1015.32
30/11/2020,48334,1015.59
1/12/2020,48334,1016.49
2/12/2020,48334,1014.77
3/12/2020,48334,1013.87
4/12/2020,48334,1013.93
5/12/2020,48334,1015.7
6/12/2020,48334,1015.99
7/12/2020,48334,1015.7
8/12/2020,48334,1015.57
9/12/2020,48334,1013.88
10/12/2020,48334,1013.08
11/12/2020,48334,1013.3
12/12/2020,48334,1012.06
13/12/2020,48334,1010.43
14/12/2020,48334,1010.86
15/12/2020,48334,1013.25
16/12/2020,48334,1013.86
17/12/2020,48334,1012.88
18/12/2020,48334,1013.39
19/12/2020,48334,1014.51
20/12/2020,48334,1016.51
21/12/2020,48334,1017.41
22/12/2020,48334,1016.35
23/12/2020,48334,1014.18
24/12/2020,48334,1013.14
25/12/2020,48334,1012.85
26/12/2020,48334,1012.07
27/12/2020,48334,1011.05
28/12/2020,48334,1010.03
29/12/2020,48334,1010.82
30/12/2020,48334,1013.1
31/12/2020,48334,1014.87
1/1/2021,48334,1016.26
2/1/2021,48334,1016.09
3/1/2021,48334,1014.6
4/1/2021,48334,1015.01
5/1/2021,48334,1014.38
6/1/2021,48334,1012.08
7/1/2021,48334,1010.4
8/1/2021,48334,1011.14
9/1/2021,48334,1012.21
10/1/2021,48334,1012.38
11/1/2021,48334,1013.91
12/1/2021,48334,1019.13
13/1/2021,48334,1017.54
14/1/2021,48334,1014.71
15/1/2021,48334,1011.19
16/1/2021,48334,1010.6
17/1/2021,48334,1013.75
18/1/2021,48334,1015.87
19/1/2021,48334,1014.46
20/1/2021,48334,1013.29
21/1/2021,48334,1011.9
22/1/2021,48334,1011.12
23/1/2021,48334,1010.45
24/1/2021,48334,1011.42
25/1/2021,48334,1011.54
26/1/2021,48334,1011.11
27/1/2021,48334,1011.06
28/1/2021,48334,1012.1
29/1/2021,48334,1012.76
30/1/2021,48334,1012.77
31/1/2021,48334,1013.39
1/2/2021,48334,1013.24
2/2/2021,48334,1012.88
3/2/2021,48334,1013.03
4/2/2021,48334,1013.54
5/2/2021,48334,1012.88
6/2/2021,48334,1011.72
7/2/2021,48334,1010.61
8/2/2021,48334,1011.16
9/2/2021,48334,1012.94
10/2/2021,48334,1013.11
11/2/2021,48334,1012.43
12/2/2021,48334,1012.18
13/2/2021,48334,1011.71
14/2/2021,48334,1011.96
15/2/2021,48334,1010.1
16/2/2021,48334,1009.89
17/2/2021,48334,1011.68
18/2/2021,48334,1014.96
19/2/2021,48334,1017.06
20/2/2021,48334,1014.66
21/2/2021,48334,1012.49
22/2/2021,48334,1010.93
23/2/2021,48334,1009.39
24/2/2021,48334,1007.31
25/2/2021,48334,1006.35
26/2/2021,48334,1005.01
27/2/2021,48334,1006.12
28/2/2021,48334,1007.68
1/3/2021,48334,1010.51
2/3/2021,48334,1011.04
3/3/2021,48334,1009.78
4/3/2021,48334,1010.91
5/3/2021,48334,1009.79
6/3/2021,48334,1011.02
7/3/2021,48334,1010.72
8/3/2021,48334,1011.17
9/3/2021,48334,1011.24
10/3/2021,48334,1011.42
11/3/2021,48334,1011.83
12/3/2021,48334,1011.8
13/3/2021,48334,1011.12
14/3/2021,48334,1009.35
15/3/2021,48334,1007.82
16/3/2021,48334,1007.07
17/3/2021,48334,1006.84
18/3/2021,48334,1006.56
19/3/2021,48334,1005.87
20/3/2021,48334,1004.05
21/3/2021,48334,1005.09
22/3/2021,48334,1010.11
23/3/2021,48334,1011.43
24/3/2021,48334,1008.58
25/3/2021,48334,1007.07
26/3/2021,48334,1007.28
27/3/2021,48334,1007.07
28/3/2021,48334,1005.25
29/3/2021,48334,1003.75
30/3/2021,48334,1002.96
31/3/2021,48334,1001.93
1/4/2021,48334,1002.55
2/4/2021,48334,1004.29
3/4/2021,48334,1005.24
4/4/2021,48334,1010.28
5/4/2021,48334,1011.85
6/4/2021,48334,1013.47
7/4/2021,48334,1012.75
8/4/2021,48334,1008.88
9/4/2021,48334,1008.62
10/4/2021,48334,1010.55
11/4/2021,48334,1011.8
12/4/2021,48334,1011.66
13/4/2021,48334,1010.36
14/4/2021,48334,1010.47
15/4/2021,48334,1008.93
16/4/2021,48334,1008.39
17/4/2021,48334,1011.15
18/4/2021,48334,1010.33
19/4/2021,48334,1007.87
20/4/2021,48334,1007.34
21/4/2021,48334,1007.59
22/4/2021,48334,1006.31
23/4/2021,48334,1004.7
24/4/2021,48334,1004.89
25/4/2021,48334,1006.3
26/4/2021,48334,1008.24
27/4/2021,48334,1009.79
28/4/2021,48334,1011.83
29/4/2021,48334,1011.23
30/4/2021,48334,1011
1/5/2021,48334,1010.82
2/5/2021,48334,1010.32
3/5/2021,48334,1007.74
4/5/2021,48334,1007.07
5/5/2021,48334,1008.51
6/5/2021,48334,1011.39
7/5/2021,48334,1012.25
8/5/2021,48334,1009.36
9/5/2021,48334,1008.91
11/5/2021,48334,1005.84
12/5/2021,48334,1005.13
13/5/2021,48334,1004.46
14/5/2021,48334,1004.54
15/5/2021,48334,1005.2
16/5/2021,48334,1005.17
17/5/2021,48334,1005.73
18/5/2021,48334,1006.74
19/5/2021,48334,1005.02
20/5/2021,48334,1005.21
21/5/2021,48334,1004.92
22/5/2021,48334,1003.35
23/5/2021,48334,1003.65
24/5/2021,48334,1004.89
25/5/2021,48334,1005.93
26/5/2021,48334,1005.55
27/5/2021,48334,1006.15
28/5/2021,48334,1007.25
29/5/2021,48334,1006.8
30/5/2021,48334,1005.74
31/5/2021,48334,1004.9
1/6/2021,48334,1005.04
2/6/2021,48334,1005.19
3/6/2021,48334,1005.26
4/6/2021,48334,1005.92
5/6/2021,48334,1005.94
6/6/2021,48334,1004.94
7/6/2021,48334,1004.78
8/6/2021,48334,1004.54
9/6/2021,48334,1004.89
10/6/2021,48334,1003.94
11/6/2021,48334,1003.46
12/6/2021,48334,1005.03
13/6/2021,48334,1004.46
14/6/2021,48334,1006.05
15/6/2021,48334,1004.94
16/6/2021,48334,1006.17
17/6/2021,48334,1007.7
18/6/2021,48334,1008.91
19/6/2021,48334,1008.05
20/6/2021,48334,1006.18
21/6/2021,48334,1005.03
22/6/2021,48334,1005.93
23/6/2021,48334,1006.71
24/6/2021,48334,1005.12
25/6/2021,48334,1004.3
26/6/2021,48334,1005.79
27/6/2021,48334,1007.22
28/6/2021,48334,1006.18
29/6/2021,48334,1005.15
30/6/2021,48334,1004.75
1/7/2021,48334,1005.36
2/7/2021,48334,1006.97
3/7/2021,48334,1005.81
4/7/2021,48334,1004.9
5/7/2021,48334,1004.26
6/7/2021,48334,1004.2
7/7/2021,48334,1004.71
8/7/2021,48334,1004.19
9/7/2021,48334,1004.71
10/7/2021,48334,1005.82
11/7/2021,48334,1007.14
12/7/2021,48334,1008.51
13/7/2021,48334,1006.89
14/7/2021,48334,1005.31
15/7/2021,48334,1006.13
16/7/2021,48334,1008.19
17/7/2021,48334,1005.88
18/7/2021,48334,1003.6
19/7/2021,48334,1003.07
20/7/2021,48334,1003.92
21/7/2021,48334,1004.1
22/7/2021,48334,1004.23
23/7/2021,48334,1004.42
24/7/2021,48334,1003.63
25/7/2021,48334,1003.27
26/7/2021,48334,1003.27
27/7/2021,48334,1002.84
28/7/2021,48334,1002.89
29/7/2021,48334,1003.39
30/7/2021,48334,1004.6
31/7/2021,48334,1004.76
1/8/2021,48334,1004.05
2/8/2021,48334,1003.84
3/8/2021,48334,1004.21
4/8/2021,48334,1004.79
5/8/2021,48334,1004.81
6/8/2021,48334,1005.38
7/8/2021,48334,1006.5
8/8/2021,48334,1006.53
9/8/2021,48334,1005.05
10/8/2021,48334,1003.24
11/8/2021,48334,1005.36
12/8/2021,48334,1007.3
13/8/2021,48334,1006.3
14/8/2021,48334,1004.84
15/8/2021,48334,1006.26
16/8/2021,48334,1010.17
17/8/2021,48334,1010.89
18/8/2021,48334,1008.53
19/8/2021,48334,1007.43
20/8/2021,48334,1009.01
21/8/2021,48334,1008.52
22/8/2021,48334,1006.2
23/8/2021,48334,1005.13
24/8/2021,48334,1004.87
25/8/2021,48334,1004.31
26/8/2021,48334,1005.63
27/8/2021,48334,1006.36
28/8/2021,48334,1006.76
29/8/2021,48334,1007.62
30/8/2021,48334,1008.68
31/8/2021,48334,1009.26
1/9/2021,48334,1008.66
2/9/2021,48334,1007.4
3/9/2021,48334,1006.47
4/9/2021,48334,1005.94
5/9/2021,48334,1007.25
6/9/2021,48334,1009.39
7/9/2021,48334,1009.33
8/9/2021,48334,1006.86
9/9/2021,48334,1005.89
10/9/2021,48334,1007.9
11/9/2021,48334,1007.52
12/9/2021,48334,1005.69
13/9/2021,48334,1005.77
14/9/2021,48334,1008.42
15/9/2021,48334,1008.55
16/9/2021,48334,1008.23
17/9/2021,48334,1009.2
18/9/2021,48334,1009.08
19/9/2021,48334,1008.9
20/9/2021,48334,1007.88
21/9/2021,48334,1007.14
22/9/2021,48334,1006.88
23/9/2021,48334,1008.42
24/9/2021,48334,1008.34
25/9/2021,48334,1006.47
26/9/2021,48334,1007.15
27/9/2021,48334,1009.52
28/9/2021,48334,1010.4
29/9/2021,48334,1008.81
30/9/2021,48334,1007.97
1/10/2021,48334,1008.43
2/10/2021,48334,1009.25
3/10/2021,48334,1008.54
4/10/2021,48334,1008.83
5/10/2021,48334,1008.7
6/10/2021,48334,1006.84
7/10/2021,48334,1005.6
8/10/2021,48334,1004.9
9/10/2021,48334,1004.89
10/10/2021,48334,1004.26
11/10/2021,48334,1005.05
12/10/2021,48334,1005.47
13/10/2021,48334,1004.45
14/10/2021,48334,1004.07
15/10/2021,48334,1005.75
16/10/2021,48334,1008.95
17/10/2021,48334,1011.88
18/10/2021,48334,1012.44
19/10/2021,48334,1013.67
20/10/2021,48334,1013.14
21/10/2021,48334,1011.27
22/10/2021,48334,1012.2
23/10/2021,48334,1013.93
24/10/2021,48334,1014.16
25/10/2021,48334,1012.71
26/10/2021,48334,1011.7
27/10/2021,48334,1011.71
28/10/2021,48334,1011.81
29/10/2021,48334,1013.21
30/10/2021,48334,1013.69
31/10/2021,48334,1013.04
1/11/2021,48334,1013
2/11/2021,48334,1012.94
3/11/2021,48334,1012.27
4/11/2021,48334,1011.78
5/11/2021,48334,1010.24
6/11/2021,48334,1008
7/11/2021,48334,1008.44
8/11/2021,48334,1010.75
9/11/2021,48334,1012.62
10/11/2021,48334,1012.84
11/11/2021,48334,1011.24
12/11/2021,48334,1013.25
13/11/2021,48334,1012.59
14/11/2021,48334,1012.29
